Date,Province/State,Country/Region,Confirmed,Deaths,Recovered
3/7/20,,New Zealand,5,0,0
3/7/20,,Nigeria,1,0,0
3/7/20,Western Australia,Australia,3,1,0
3/7/20,,Ireland,18,0,0
3/7/20,,Luxembourg,2,0,0
3/7/20,,Monaco,1,0,0
3/7/20,,Qatar,8,0,0
3/7/20,,Ecuador,13,0,0
3/7/20,,Azerbaijan,9,0,0
3/7/20,,Armenia,1,0,0
3/7/20,,Dominican Republic,2,0,0
3/7/20,,Indonesia,4,0,0
3/7/20,,Portugal,20,0,0
3/7/20,,Andorra,1,0,0
3/7/20,Tasmania,Australia,1,0,0
3/7/20,,Latvia,1,0,0
3/7/20,,Morocco,2,0,0
3/7/20,,Saudi Arabia,5,0,0
3/7/20,,Senegal,4,0,0
3/7/20,,Argentina,8,0,0
3/7/20,,Chile,4,0,0
3/7/20,,Jordan,1,0,0
3/7/20,,Ukraine,1,0,0
3/7/20,,Hungary,4,0,0
3/7/20,,Liechtenstein,1,0,0
3/7/20,,Poland,5,0,0
3/7/20,,Tunisia,1,0,0
3/7/20,,Bosnia and Herzegovina,3,0,0
3/7/20,,Slovenia,7,0,0
3/7/20,,South Africa,1,0,0
3/7/20,,Bhutan,1,0,0
3/7/20,,Cameroon,1,0,0
3/7/20,,Colombia,1,0,0
3/7/20,,Costa Rica,1,0,0
3/7/20,,Peru,1,0,0
3/7/20,,Serbia,1,0,0
3/7/20,,Slovakia,1,0,0
3/7/20,,Togo,1,0,0
3/7/20,,Malta,3,0,0
3/7/20,,Martinique,2,0,0
3/7/20,Ontario,Canada,28,0,4
3/7/20,Alberta,Canada,2,0,0
3/7/20,Quebec,Canada,3,0,0
3/7/20,Diamond Princess,US,45,0,0
3/7/20,Grand Princess,US,21,0,0
3/7/20,,Holy See,1,0,0
3/7/20,Hubei,China,67666,2959,43500
3/7/20,,Iran,5823,145,1669
3/7/20,,"Korea, South",7041,44,135
3/7/20,France,France,949,11,12
3/7/20,Guangdong,China,1352,7,1237
3/7/20,Henan,China,1272,22,1244
3/7/20,Zhejiang,China,1215,1,1154
3/7/20,Hunan,China,1018,4,960
3/7/20,Anhui,China,990,6,979
3/7/20,Jiangxi,China,935,1,916
3/7/20,Shandong,China,758,6,627
3/7/20,Diamond Princess,Cruise Ship,696,6,40
3/7/20,Jiangsu,China,631,0,606
3/7/20,Chongqing,China,576,6,526
3/7/20,Sichuan,China,539,3,454
3/7/20,Heilongjiang,China,481,13,403
3/7/20,Denmark,Denmark,23,0,1
3/7/20,Beijing,China,426,8,303
3/7/20,Shanghai,China,342,3,313
3/7/20,Hebei,China,318,6,307
3/7/20,Fujian,China,296,1,295
3/7/20,Guangxi,China,252,2,218
3/7/20,Shaanxi,China,245,1,226
3/7/20,Yunnan,China,174,2,170
3/7/20,Hainan,China,168,6,158
3/7/20,Guizhou,China,146,2,115
3/7/20,Tianjin,China,136,3,128
3/7/20,Shanxi,China,133,0,126
3/7/20,Gansu,China,120,2,87
3/7/20,Hong Kong,China,108,2,51
3/7/20,Liaoning,China,125,1,107
3/7/20,Jilin,China,93,1,90
3/7/20,,Czechia,19,0,0
3/7/20,Xinjiang,China,76,3,72
3/7/20,Inner Mongolia,China,75,1,67
3/7/20,Ningxia,China,75,0,71
3/7/20,,Taiwan*,45,1,12
3/7/20,,Vietnam,18,0,16
3/7/20,,Russia,13,0,2
3/7/20,Qinghai,China,18,0,18
3/7/20,Macau,China,10,0,10
3/7/20,Faroe Islands,Denmark,1,0,0
3/7/20,Tibet,China,1,0,1
3/7/20,Saint Barthelemy,France,3,0,0
3/7/20,Gibraltar,United Kingdom,1,0,0
3/7/20,"Polk County, GA",US,1,0,0
3/7/20,"Alameda County, CA",US,2,0,0
3/7/20,"Broward County, FL",US,2,0,0
3/7/20,"Lee County, FL",US,2,0,0
3/7/20,"Pinal County, AZ",US,2,0,0
3/7/20,"Rockland County, NY",US,2,0,0
3/7/20,"Saratoga County, NY",US,2,0,0
3/7/20,"Charleston County, SC",US,1,0,0
3/7/20,"Clark County, WA",US,1,0,0
3/7/20,"Cobb County, GA",US,1,0,0
3/7/20,"Davis County, UT",US,1,0,0
3/7/20,"El Paso County, CO",US,1,0,0
3/7/20,"Honolulu County, HI",US,1,0,0
3/7/20,"Jackson County, OR ",US,1,0,0
3/7/20,"Jefferson County, WA",US,1,0,0
3/7/20,"Kershaw County, SC",US,1,0,0
3/7/20,"Klamath County, OR",US,1,0,0
3/7/20,"Madera County, CA",US,1,0,0
3/7/20,"Pierce County, WA",US,1,0,0
3/7/20,"Tulsa County, OK",US,1,0,0
3/7/20,"Douglas County, CO",US,3,0,0
3/7/20,"Providence County, RI",US,3,0,0
3/7/20,"Chatham County, NC",US,1,0,0
3/7/20,"Delaware County, PA",US,1,0,0
3/7/20,"Douglas County, NE",US,1,0,0
3/7/20,"Fayette County, KY",US,1,0,0
3/7/20,"Marion County, IN",US,1,0,0
3/7/20,"Middlesex County, MA",US,1,0,0
3/7/20,"Nassau County, NY",US,4,0,0
3/7/20,"Ramsey County, MN",US,1,0,0
3/7/20,"Washoe County, NV",US,1,0,0
3/7/20,"Wayne County, PA",US,1,0,0
3/7/20,"Yolo County, CA",US,1,0,0
3/7/20,"Santa Clara County, CA",US,32,0,1
3/7/20,"Clark County, NV",US,1,0,0
3/7/20,"Fort Bend County, TX",US,3,0,0
3/7/20,"Grant County, WA",US,1,0,0
3/7/20,"Santa Rosa County, FL",US,1,0,0
3/7/20,"Williamson County, TN",US,1,0,0
3/7/20,"New York County, NY",US,11,0,0
3/7/20,"Montgomery County, MD",US,3,0,0
3/7/20,"Suffolk County, MA",US,3,0,1
3/7/20,"Denver County, CO",US,2,0,0
3/7/20,"Summit County, CO",US,1,0,0
3/7/20,"Bergen County, NJ",US,4,0,0
3/7/20,"Harris County, TX",US,5,0,0
3/7/20,"San Francisco County, CA",US,9,0,0
3/7/20,"Contra Costa County, CA",US,3,0,0
3/7/20,"Orange County, CA",US,3,0,0
3/7/20,"Norfolk County, MA",US,2,0,0
3/7/20,"Maricopa County, AZ",US,2,0,1
3/7/20,"Wake County, NC",US,1,0,0
3/7/20,"Westchester County, NY",US,57,0,0
3/7/20,"Grafton County, NH",US,2,0,0
3/7/20,"Hillsborough, FL",US,2,0,0
3/7/20,"Placer County, CA",US,5,1,0
3/7/20,"San Mateo, CA",US,2,0,0
3/7/20,"Sonoma County, CA",US,1,0,0
3/7/20,"Umatilla, OR",US,1,0,0
3/7/20,"Fulton County, GA",US,3,0,0
3/7/20,"Washington County, OR",US,3,0,0
3/7/20,"Snohomish County, WA",US,27,1,0
3/7/20,"Humboldt County, CA",US,1,0,0
3/7/20,"Sacramento County, CA",US,2,0,0
3/7/20,"San Diego County, CA",US,3,0,1
3/7/20,"San Benito, CA",US,2,0,0
3/7/20,"Los Angeles, CA",US,14,0,0
3/7/20,"King County, WA",US,71,15,1
3/7/20,"Cook County, IL",US,6,0,2
3/7/20,United Kingdom,United Kingdom,206,2,18
3/7/20,French Guiana,France,5,0,0
3/7/20,Netherlands,Netherlands,188,1,0
3/8/20,,Thailand,50,1,31
3/8/20,,Japan,502,6,76
3/8/20,,Singapore,150,0,78
3/8/20,,Nepal,1,0,1
3/8/20,,Malaysia,99,0,24
3/8/20,British Columbia,Canada,27,0,4
3/8/20,New South Wales,Australia,38,2,4
3/8/20,Victoria,Australia,11,0,7
3/8/20,Queensland,Australia,15,0,8
3/8/20,,Cambodia,2,0,1
3/8/20,,Sri Lanka,1,0,1
3/8/20,,Germany,1040,0,18
3/8/20,,Finland,23,0,1
3/8/20,,United Arab Emirates,45,0,7
3/8/20,,Philippines,10,1,1
3/8/20,,India,39,0,3
3/8/20,,Italy,7375,366,622
3/8/20,,Sweden,203,0,0
3/8/20,,Spain,673,17,30
3/8/20,South Australia,Australia,7,0,2
3/8/20,,Belgium,200,0,1
3/8/20,,Egypt,49,1,1
3/8/20,,Lebanon,32,0,1
3/8/20,,Iraq,60,6,0
3/8/20,,Oman,16,0,2
3/8/20,,Afghanistan,4,0,0
3/8/20,,Bahrain,85,0,4
3/8/20,,Kuwait,64,0,1
3/8/20,,Algeria,19,0,0
3/8/20,,Croatia,12,0,0
3/8/20,,Switzerland,337,2,3
3/8/20,,Austria,104,0,0
3/8/20,,Israel,61,0,2
3/8/20,,Pakistan,6,0,1
3/8/20,,Brazil,20,0,0
3/8/20,,Georgia,13,0,0
3/8/20,,Greece,73,0,0
3/8/20,,North Macedonia,3,0,0
3/8/20,,Norway,176,0,0
3/8/20,,Romania,15,0,3
3/8/20,,Estonia,10,0,0
3/8/20,,San Marino,36,1,0
3/8/20,,Belarus,6,0,0
3/8/20,,Iceland,50,0,0
3/8/20,,Lithuania,1,0,0
3/8/20,,Mexico,7,0,1
3/8/20,,New Zealand,5,0,0
3/8/20,,Nigeria,1,0,0
3/8/20,Western Australia,Australia,3,1,0
3/8/20,,Ireland,19,0,0
3/8/20,,Luxembourg,3,0,0
3/8/20,,Monaco,1,0,0
3/8/20,,Qatar,15,0,0
3/8/20,,Ecuador,14,0,0
3/8/20,,Azerbaijan,9,0,0
3/8/20,,Armenia,1,0,0
3/8/20,,Dominican Republic,5,0,0
3/8/20,,Indonesia,6,0,0
3/8/20,,Portugal,30,0,0
3/8/20,,Andorra,1,0,0
3/8/20,Tasmania,Australia,2,0,0
3/8/20,,Latvia,2,0,0
3/8/20,,Morocco,2,0,0
3/8/20,,Saudi Arabia,11,0,0
3/8/20,,Senegal,4,0,1
3/8/20,,Argentina,12,1,0
3/8/20,,Chile,8,0,0
3/8/20,,Jordan,1,0,0
3/8/20,,Ukraine,1,0,0
3/8/20,,Hungary,7,0,0
3/8/20,,Liechtenstein,1,0,0
3/8/20,,Poland,11,0,0
3/8/20,,Tunisia,2,0,0
3/8/20,,Bosnia and Herzegovina,3,0,0
3/8/20,,Slovenia,16,0,0
3/8/20,,South Africa,3,0,0
3/8/20,,Bhutan,1,0,0
3/8/20,,Cameroon,2,0,0
3/8/20,,Colombia,1,0,0
3/8/20,,Costa Rica,5,0,0
3/8/20,,Peru,6,0,0
3/8/20,,Serbia,1,0,0
3/8/20,,Slovakia,3,0,0
3/8/20,,Togo,1,0,0
3/8/20,,Malta,3,0,0
3/8/20,,Martinique,2,0,0
3/8/20,,Bulgaria,4,0,0
3/8/20,,Maldives,4,0,0
3/8/20,,Bangladesh,3,0,0
3/8/20,,Paraguay,1,0,0
3/8/20,Ontario,Canada,29,0,4
3/8/20,Alberta,Canada,4,0,0
3/8/20,Quebec,Canada,4,0,0
3/8/20,Diamond Princess,US,45,0,0
3/8/20,Grand Princess,US,21,0,0
3/8/20,,Holy See,1,0,0
3/8/20,Hubei,China,67707,2986,45235
3/8/20,,Iran,6566,194,2134
3/8/20,,"Korea, South",7314,50,118
3/8/20,France,France,1126,19,12
3/8/20,Guangdong,China,1352,7,1256
3/8/20,Henan,China,1272,22,1247
3/8/20,Zhejiang,China,1215,1,1161
3/8/20,Hunan,China,1018,4,968
3/8/20,Anhui,China,990,6,984
3/8/20,Jiangxi,China,935,1,919
3/8/20,Shandong,China,758,6,642
3/8/20,Diamond Princess,Cruise Ship,696,6,40
3/8/20,Jiangsu,China,631,0,612
3/8/20,Chongqing,China,576,6,527
3/8/20,Sichuan,China,539,3,464
3/8/20,Heilongjiang,China,481,13,412
3/8/20,Denmark,Denmark,35,0,1
3/8/20,Beijing,China,428,8,308
3/8/20,Shanghai,China,342,3,314
3/8/20,Hebei,China,318,6,307
3/8/20,Fujian,China,296,1,295
3/8/20,Guangxi,China,252,2,223
3/8/20,Shaanxi,China,245,1,227
3/8/20,Yunnan,China,174,2,170
3/8/20,Hainan,China,168,6,159
3/8/20,Guizhou,China,146,2,117
3/8/20,Tianjin,China,136,3,128
3/8/20,Shanxi,China,133,0,126
3/8/20,Gansu,China,124,2,87
3/8/20,Hong Kong,China,114,3,58
3/8/20,Liaoning,China,125,1,109
3/8/20,Jilin,China,93,1,90
3/8/20,,Czechia,31,0,0
3/8/20,Xinjiang,China,76,3,73
3/8/20,Inner Mongolia,China,75,1,70
3/8/20,Ningxia,China,75,0,71
3/8/20,,Taiwan*,45,1,13
3/8/20,,Vietnam,30,0,16
3/8/20,,Russia,17,0,3
3/8/20,Qinghai,China,18,0,18
3/8/20,Macau,China,10,0,10
3/8/20,,Moldova,1,0,0
3/8/20,Faroe Islands,Denmark,2,0,0
3/8/20,Tibet,China,1,0,1
3/8/20,Saint Barthelemy,France,3,0,0
3/8/20,Gibraltar,United Kingdom,1,0,0
3/8/20,"Bennington County, VT",US,1,0,0
3/8/20,"Berkshire County, MA",US,1,0,0
3/8/20,"Davidson County, TN",US,1,0,0
3/8/20,"Douglas County, OR",US,1,0,0
3/8/20,"Fresno County, CA",US,1,0,0
3/8/20,"Harford County, MD",US,1,0,0
3/8/20,"Hendricks County, IN",US,1,0,0
3/8/20,"Hudson County, NJ",US,1,0,0
3/8/20,"Johnson County, KS",US,1,0,0
3/8/20,"Kittitas County, WA",US,1,0,0
3/8/20,"Manatee County, FL",US,1,0,0
3/8/20,"Marion County, OR",US,1,0,0
3/8/20,"Okaloosa County, FL",US,1,0,0
3/8/20,"Polk County, GA",US,1,0,0
3/8/20,"Riverside County, CA",US,1,0,0
3/8/20,"Shelby County, TN",US,1,0,0
3/8/20,"St. Louis County, MO",US,1,0,0
3/8/20,"Suffolk County, NY",US,1,0,0
3/8/20,"Ulster County, NY",US,1,0,0
3/8/20,"Volusia County, FL",US,1,0,0
3/8/20,"Fairfax County, VA",US,2,0,0
3/8/20,"Rockingham County, NH",US,1,0,0
3/8/20,"Washington, D.C.",US,2,0,0
3/8/20,"Montgomery County, PA",US,4,0,0
3/8/20,"Alameda County, CA",US,2,0,0
3/8/20,"Broward County, FL",US,2,0,0
3/8/20,"Lee County, FL",US,2,1,0
3/8/20,"Pinal County, AZ",US,2,0,0
3/8/20,"Rockland County, NY",US,2,0,0
3/8/20,"Saratoga County, NY",US,2,0,0
3/8/20,"Charleston County, SC",US,1,0,0
3/8/20,"Clark County, WA",US,1,0,0
3/8/20,"Cobb County, GA",US,1,0,0
3/8/20,"Davis County, UT",US,1,0,0
3/8/20,"El Paso County, CO",US,1,0,0
3/8/20,"Honolulu County, HI",US,1,0,0
3/8/20,"Jackson County, OR ",US,2,0,0
3/8/20,"Jefferson County, WA",US,1,0,0
3/8/20,"Kershaw County, SC",US,1,0,0
3/8/20,"Klamath County, OR",US,1,0,0
3/8/20,"Madera County, CA",US,1,0,0
3/8/20,"Pierce County, WA",US,4,0,0
3/8/20,"Tulsa County, OK",US,1,0,0
3/8/20,"Douglas County, CO",US,3,0,0
3/8/20,"Providence County, RI",US,3,0,0
3/8/20,"Chatham County, NC",US,1,0,0
3/8/20,"Delaware County, PA",US,1,0,0
3/8/20,"Douglas County, NE",US,1,0,0
3/8/20,"Fayette County, KY",US,1,0,0
3/8/20,"Marion County, IN",US,1,0,0
3/8/20,"Middlesex County, MA",US,7,0,0
3/8/20,"Nassau County, NY",US,5,0,0
3/8/20,"Ramsey County, MN",US,1,0,0
3/8/20,"Washoe County, NV",US,2,0,0
3/8/20,"Wayne County, PA",US,1,0,0
3/8/20,"Yolo County, CA",US,1,0,0
3/8/20,"Santa Clara County, CA",US,38,0,1
3/8/20,"Clark County, NV",US,2,0,0
3/8/20,"Fort Bend County, TX",US,6,0,0
3/8/20,"Grant County, WA",US,1,0,0
3/8/20,"Santa Rosa County, FL",US,1,1,0
3/8/20,"Williamson County, TN",US,1,0,0
3/8/20,"New York County, NY",US,12,0,0
3/8/20,"Montgomery County, MD",US,4,0,0
3/8/20,"Suffolk County, MA",US,8,0,1
3/8/20,"Denver County, CO",US,2,0,0
3/8/20,"Summit County, CO",US,1,0,0
3/8/20,"Bergen County, NJ",US,4,0,0
3/8/20,"Harris County, TX",US,5,0,0
3/8/20,"San Francisco County, CA",US,9,0,0
3/8/20,"Contra Costa County, CA",US,9,0,0
3/8/20,"Orange County, CA",US,3,0,0
3/8/20,"Norfolk County, MA",US,6,0,0
3/8/20,"Maricopa County, AZ",US,2,0,1
3/8/20,"Wake County, NC",US,1,0,0
3/8/20,"Westchester County, NY",US,83,0,0
3/8/20,"Grafton County, NH",US,3,0,0
3/8/20,"Hillsborough, FL",US,2,0,0
3/8/20,"Placer County, CA",US,5,1,0
3/8/20,"San Mateo, CA",US,2,0,0
3/8/20,"Sonoma County, CA",US,1,0,0
3/8/20,"Umatilla, OR",US,1,0,0
3/8/20,"Fulton County, GA",US,3,0,0
3/8/20,"Washington County, OR",US,8,0,0
3/8/20,"Snohomish County, WA",US,31,1,0
3/8/20,"Humboldt County, CA",US,1,0,0
3/8/20,"Sacramento County, CA",US,2,0,0
3/8/20,"San Diego County, CA",US,3,0,1
3/8/20,"San Benito, CA",US,2,0,0
3/8/20,"Los Angeles, CA",US,14,0,0
3/8/20,"King County, WA",US,83,17,1
3/8/20,"Cook County, IL",US,7,0,2
3/8/20,United Kingdom,United Kingdom,273,3,18
3/8/20,French Guiana,France,5,0,0
3/8/20,Netherlands,Netherlands,265,3,0
3/9/20,,Thailand,50,1,31
3/9/20,,Japan,511,10,76
3/9/20,,Singapore,150,0,78
3/9/20,,Nepal,1,0,1
3/9/20,,Malaysia,117,0,24
3/9/20,British Columbia,Canada,32,1,4
3/9/20,New South Wales,Australia,48,2,4
3/9/20,Victoria,Australia,15,0,7
3/9/20,Queensland,Australia,15,0,8
3/9/20,,Cambodia,2,0,1
3/9/20,,Sri Lanka,1,0,1
3/9/20,,Germany,1176,2,18
3/9/20,,Finland,30,0,1
3/9/20,,United Arab Emirates,45,0,7
3/9/20,,Philippines,20,1,1
3/9/20,,India,43,0,3
3/9/20,,Italy,9172,463,724
3/9/20,,Sweden,248,0,1
3/9/20,,Spain,1073,28,32
3/9/20,South Australia,Australia,7,0,2
3/9/20,,Belgium,239,0,1
3/9/20,,Egypt,55,1,1
3/9/20,,Lebanon,32,0,1
3/9/20,,Iraq,60,6,3
3/9/20,,Oman,16,0,2
3/9/20,,Afghanistan,4,0,0
3/9/20,,Bahrain,95,0,14
3/9/20,,Kuwait,64,0,1
3/9/20,,Algeria,20,0,0
3/9/20,,Croatia,12,0,0
3/9/20,,Switzerland,374,2,3
3/9/20,,Austria,131,0,2
3/9/20,,Israel,61,0,2
3/9/20,,Pakistan,6,0,1
3/9/20,,Brazil,25,0,0
3/9/20,,Georgia,15,0,0
3/9/20,,Greece,73,0,0
3/9/20,,North Macedonia,3,0,0
3/9/20,,Norway,205,0,1
3/9/20,,Romania,15,0,3
3/9/20,,Estonia,10,0,0
3/9/20,,San Marino,36,1,0
3/9/20,,Belarus,6,0,1
3/9/20,,Iceland,58,0,0
3/9/20,,Lithuania,1,0,0
3/9/20,,Mexico,7,0,1
3/9/20,,New Zealand,5,0,0
3/9/20,,Nigeria,2,0,0
3/9/20,Western Australia,Australia,4,1,0
3/9/20,,Ireland,21,0,0
3/9/20,,Luxembourg,3,0,0
3/9/20,,Monaco,1,0,0
3/9/20,,Qatar,18,0,0
3/9/20,,Ecuador,15,0,0
3/9/20,,Azerbaijan,9,0,0
3/9/20,,Armenia,1,0,0
3/9/20,,Dominican Republic,5,0,0
3/9/20,,Indonesia,19,0,0
3/9/20,,Portugal,30,0,0
3/9/20,,Andorra,1,0,0
3/9/20,Tasmania,Australia,2,0,0
3/9/20,,Latvia,6,0,0
3/9/20,,Morocco,2,0,0
3/9/20,,Saudi Arabia,15,0,0
3/9/20,,Senegal,4,0,1
3/9/20,,Argentina,12,1,0
3/9/20,,Chile,8,0,0
3/9/20,,Jordan,1,0,0
3/9/20,,Ukraine,1,0,0
3/9/20,,Hungary,9,0,0
3/9/20,,Liechtenstein,1,0,0
3/9/20,,Poland,16,0,0
3/9/20,,Tunisia,2,0,0
3/9/20,,Bosnia and Herzegovina,3,0,0
3/9/20,,Slovenia,16,0,0
3/9/20,,South Africa,3,0,0
3/9/20,,Bhutan,1,0,0
3/9/20,,Cameroon,2,0,0
3/9/20,,Colombia,1,0,0
3/9/20,,Costa Rica,9,0,0
3/9/20,,Peru,7,0,0
3/9/20,,Serbia,1,0,0
3/9/20,,Slovakia,3,0,0
3/9/20,,Togo,1,0,0
3/9/20,,Malta,3,0,0
3/9/20,,Martinique,2,0,0
3/9/20,,Bulgaria,4,0,0
3/9/20,,Maldives,4,0,0
3/9/20,,Bangladesh,3,0,0
3/9/20,,Paraguay,1,0,0
3/9/20,Ontario,Canada,34,0,4
3/9/20,Alberta,Canada,7,0,0
3/9/20,Quebec,Canada,4,0,0
3/9/20,,Albania,2,0,0
3/9/20,,Cyprus,2,0,0
3/9/20,,Brunei,1,0,0
3/9/20,Diamond Princess,US,45,0,0
3/9/20,Grand Princess,US,21,0,0
3/9/20,,Holy See,1,0,0
3/9/20,Hubei,China,67743,3008,46488
3/9/20,,Iran,7161,237,2394
3/9/20,,"Korea, South",7478,53,118
3/9/20,France,France,1209,19,12
3/9/20,Guangdong,China,1352,8,1260
3/9/20,Henan,China,1272,22,1247
3/9/20,Zhejiang,China,1215,1,1176
3/9/20,Hunan,China,1018,4,979
3/9/20,Anhui,China,990,6,984
3/9/20,Jiangxi,China,935,1,923
3/9/20,Shandong,China,758,6,700
3/9/20,Diamond Princess,Cruise Ship,696,6,40
3/9/20,Jiangsu,China,631,0,621
3/9/20,Chongqing,China,576,6,542
3/9/20,Sichuan,China,539,3,466
3/9/20,Heilongjiang,China,481,13,430
3/9/20,Denmark,Denmark,90,0,1
3/9/20,Beijing,China,428,8,315
3/9/20,Shanghai,China,342,3,315
3/9/20,Hebei,China,318,6,307
3/9/20,Fujian,China,296,1,295
3/9/20,Guangxi,China,252,2,230
3/9/20,Shaanxi,China,245,1,227
3/9/20,Yunnan,China,174,2,170
3/9/20,Hainan,China,168,6,159
3/9/20,Guizhou,China,146,2,123
3/9/20,Tianjin,China,136,3,130
3/9/20,Shanxi,China,133,0,127
3/9/20,Gansu,China,124,2,88
3/9/20,Hong Kong,China,115,3,59
3/9/20,Liaoning,China,125,1,109
3/9/20,Jilin,China,93,1,91
3/9/20,,Czechia,31,0,0
3/9/20,Xinjiang,China,76,3,73
3/9/20,Inner Mongolia,China,75,1,70
3/9/20,Ningxia,China,75,0,71
3/9/20,,Taiwan*,45,1,15
3/9/20,,Vietnam,30,0,16
3/9/20,,Russia,17,0,3
3/9/20,Qinghai,China,18,0,18
3/9/20,Macau,China,10,0,10
3/9/20,,Moldova,1,0,0
3/9/20,Faroe Islands,Denmark,2,0,0
3/9/20,St Martin,France,2,0,0
3/9/20,Tibet,China,1,0,1
3/9/20,Saint Barthelemy,France,1,0,0
3/9/20,Gibraltar,United Kingdom,1,0,0
3/9/20,"Bennington County, VT",US,1,0,0
3/9/20,"Carver County, MN",US,1,0,0
3/9/20,"Charlotte County, FL",US,1,0,0
3/9/20,"Cherokee County, GA",US,1,0,0
3/9/20,"Collin County, TX",US,1,0,0
3/9/20,"Jefferson County, KY",US,1,0,0
3/9/20,"Jefferson Parish, LA",US,1,0,0
3/9/20,"Shasta County, CA",US,1,0,0
3/9/20,"Spartanburg County, SC",US,1,0,0
3/9/20,"Harrison County, KY",US,2,0,0
3/9/20,"Johnson County, IA",US,3,0,0
3/9/20,"Berkshire County, MA",US,1,0,0
3/9/20,"Davidson County, TN",US,1,0,0
3/9/20,"Douglas County, OR",US,1,0,0
3/9/20,"Fresno County, CA",US,1,0,0
3/9/20,"Harford County, MD",US,1,0,0
3/9/20,"Hendricks County, IN",US,2,0,0
3/9/20,"Hudson County, NJ",US,1,0,0
3/9/20,"Johnson County, KS",US,1,0,0
3/9/20,"Kittitas County, WA",US,1,0,0
3/9/20,"Manatee County, FL",US,2,0,0
3/9/20,"Marion County, OR",US,1,0,0
3/9/20,"Okaloosa County, FL",US,1,0,0
3/9/20,"Polk County, GA",US,1,0,0
3/9/20,"Riverside County, CA",US,1,0,0
3/9/20,"Shelby County, TN",US,1,0,0
3/9/20,"St. Louis County, MO",US,1,0,0
3/9/20,"Suffolk County, NY",US,1,0,0
3/9/20,"Ulster County, NY",US,1,0,0
3/9/20,"Volusia County, FL",US,1,0,0
3/9/20,"Fairfax County, VA",US,2,0,0
3/9/20,"Rockingham County, NH",US,1,0,0
3/9/20,"Washington, D.C.",US,2,0,0
3/9/20,"Montgomery County, PA",US,5,0,0
3/9/20,"Alameda County, CA",US,2,0,0
3/9/20,"Broward County, FL",US,3,0,0
3/9/20,"Lee County, FL",US,2,1,0
3/9/20,"Pinal County, AZ",US,2,0,0
3/9/20,"Rockland County, NY",US,4,0,0
3/9/20,"Saratoga County, NY",US,2,0,0
3/9/20,"Charleston County, SC",US,1,0,0
3/9/20,"Clark County, WA",US,1,0,0
3/9/20,"Cobb County, GA",US,3,0,0
3/9/20,"Davis County, UT",US,1,0,0
3/9/20,"El Paso County, CO",US,1,0,0
3/9/20,"Honolulu County, HI",US,1,0,0
3/9/20,"Jackson County, OR ",US,2,0,0
3/9/20,"Jefferson County, WA",US,1,0,0
3/9/20,"Kershaw County, SC",US,1,0,0
3/9/20,"Klamath County, OR",US,1,0,0
3/9/20,"Madera County, CA",US,1,0,0
3/9/20,"Pierce County, WA",US,4,0,0
3/9/20,"Tulsa County, OK",US,1,0,0
3/9/20,"Douglas County, CO",US,3,0,0
3/9/20,"Providence County, RI",US,3,0,0
3/9/20,"Chatham County, NC",US,1,0,0
3/9/20,"Delaware County, PA",US,1,0,0
3/9/20,"Douglas County, NE",US,3,0,0
3/9/20,"Fayette County, KY",US,1,0,0
3/9/20,"Marion County, IN",US,1,0,0
3/9/20,"Middlesex County, MA",US,7,0,0
3/9/20,"Nassau County, NY",US,17,0,0
3/9/20,"Ramsey County, MN",US,1,0,0
3/9/20,"Washoe County, NV",US,2,0,0
3/9/20,"Wayne County, PA",US,1,0,0
3/9/20,"Yolo County, CA",US,1,0,0
3/9/20,"Santa Clara County, CA",US,38,0,1
3/9/20,"Clark County, NV",US,2,0,0
3/9/20,"Fort Bend County, TX",US,6,0,0
3/9/20,"Grant County, WA",US,1,1,0
3/9/20,"Santa Rosa County, FL",US,1,1,0
3/9/20,"Williamson County, TN",US,1,0,0
3/9/20,"New York County, NY",US,19,0,0
3/9/20,"Montgomery County, MD",US,4,0,0
3/9/20,"Suffolk County, MA",US,8,0,1
3/9/20,"Denver County, CO",US,2,0,0
3/9/20,"Summit County, CO",US,1,0,0
3/9/20,"Bergen County, NJ",US,4,0,0
3/9/20,"Harris County, TX",US,6,0,0
3/9/20,"San Francisco County, CA",US,9,0,0
3/9/20,"Contra Costa County, CA",US,9,0,0
3/9/20,"Orange County, CA",US,4,0,0
3/9/20,"Norfolk County, MA",US,6,0,0
3/9/20,"Maricopa County, AZ",US,2,0,1
3/9/20,"Wake County, NC",US,1,0,0
3/9/20,"Westchester County, NY",US,98,0,0
3/9/20,"Grafton County, NH",US,3,0,0
3/9/20,"Hillsborough, FL",US,2,0,0
3/9/20,"Placer County, CA",US,7,1,0
3/9/20,"San Mateo, CA",US,2,0,0
3/9/20,"Sonoma County, CA",US,3,0,0
3/9/20,"Umatilla, OR",US,1,0,0
3/9/20,"Fulton County, GA",US,5,0,0
3/9/20,"Washington County, OR",US,8,0,0
3/9/20,"Snohomish County, WA",US,31,1,0
3/9/20,"Humboldt County, CA",US,1,0,0
3/9/20,"Sacramento County, CA",US,2,0,0
3/9/20,"San Diego County, CA",US,3,0,1
3/9/20,"San Benito, CA",US,2,0,0
3/9/20,"Los Angeles, CA",US,14,0,0
3/9/20,"King County, WA",US,83,17,1
3/9/20,"Cook County, IL",US,7,0,2
3/9/20,United Kingdom,United Kingdom,321,4,18
3/9/20,French Guiana,France,5,0,0
3/9/20,Netherlands,Netherlands,321,3,0
3/10/20,,Thailand,53,1,33
