Date,Country/Region,Confirmed,Deaths,Recovered,Active Cases,Previous Confirmed,Previous Deaths,Previous Recovered,Previous Active,Prev2 Confirmed,Population,Daily Confirmed,Daily Deaths,Daily Recovered,Daily Active,Previous Daily Confirmed
2020-03-23,Saint Vincent and the Grenadines,1,0,0,1,1,0,0,1,1,110608,0,0,0,0,0
2020-03-23,San Marino,187,20,0,167,175,20,0,155,144,33574,12,0,0,12,31
2020-03-23,Saudi Arabia,562,0,0,562,511,0,0,511,392,34218169,51,0,0,51,119
2020-03-23,Senegal,79,0,0,79,67,0,0,67,47,16209125,12,0,0,12,20
2020-03-23,Serbia,249,3,0,246,222,2,0,220,171,6963764,27,1,0,26,51
2020-03-23,Seychelles,7,0,0,7,7,0,0,7,7,97625,0,0,0,0,0
2020-03-23,Singapore,509,2,0,507,455,2,0,453,432,5703600,54,0,0,54,23
2020-03-23,Slovakia,186,0,0,186,185,0,0,185,178,5456362,1,0,0,1,7
2020-03-23,Slovenia,442,3,0,439,414,2,0,412,383,2094060,28,1,0,27,31
2020-03-23,Somalia,1,0,0,1,1,0,0,1,1,15893219,0,0,0,0,0
2020-03-23,South Africa,402,0,0,402,274,0,0,274,240,58775022,128,0,0,128,34
2020-03-23,Spain,35136,2311,0,32825,28768,1772,0,26996,25374,47100396,6368,539,0,5829,3394
2020-03-23,Sri Lanka,97,0,0,97,82,0,0,82,77,21803000,15,0,0,15,5
2020-03-23,Sudan,2,1,0,1,2,1,0,1,2,42364155,0,0,0,0,0
2020-03-23,Suriname,5,0,0,5,5,0,0,5,4,581372,0,0,0,0,1
2020-03-23,Sweden,2046,25,0,2021,1934,21,0,1913,1763,10333456,112,4,0,108,171
2020-03-23,Switzerland,8795,120,0,8675,7474,98,0,7376,6575,8586550,1321,22,0,1299,899
2020-03-23,Syria,1,0,0,1,1,0,0,1,,,0,0,0,0,
2020-03-23,Taiwan*,195,2,0,193,169,2,0,167,153,23604265,26,0,0,26,16
2020-03-23,Tanzania,12,0,0,12,12,0,0,12,6,55890747,0,0,0,0,6
2020-03-23,Thailand,721,1,0,720,599,1,0,598,411,66484342,122,0,0,122,188
2020-03-23,Timor-Leste,1,0,0,1,1,0,0,1,,,0,0,0,0,
2020-03-23,Togo,18,0,0,18,16,0,0,16,16,7538000,2,0,0,2,0
2020-03-23,Trinidad and Tobago,51,0,0,51,50,0,0,50,49,1363985,1,0,0,1,1
2020-03-23,Tunisia,89,3,0,86,75,3,0,72,60,11722038,14,0,0,14,15
2020-03-23,Turkey,1529,37,0,1492,1236,30,0,1206,670,83154997,293,7,0,286,566
2020-03-23,US,43847,557,0,43290,33276,417,0,32859,25600,329493716,10571,140,0,10431,7676
2020-03-23,Uganda,9,0,0,9,1,0,0,1,1,40299300,8,0,0,8,0
2020-03-23,Ukraine,73,3,0,70,73,3,0,70,47,41902416,0,0,0,0,26
2020-03-23,United Arab Emirates,198,2,0,196,153,2,0,151,153,9890400,45,0,0,45,0
2020-03-23,United Kingdom,6726,336,0,6390,5745,282,0,5463,5067,66435600,981,54,0,927,678
2020-03-23,Uruguay,162,0,0,162,158,0,0,158,110,3518552,4,0,0,4,48
2020-03-23,Uzbekistan,46,0,0,46,43,0,0,43,43,34083289,3,0,0,3,0
2020-03-23,Venezuela,77,0,0,77,70,0,0,70,70,32219521,7,0,0,7,0
2020-03-23,Vietnam,123,0,0,123,113,0,0,113,94,96208984,10,0,0,10,19
2020-03-23,West Bank and Gaza,59,0,0,59,52,0,0,52,48,,7,0,0,7,4
2020-03-23,Zambia,3,0,0,3,3,0,0,3,2,17381168,0,0,0,0,1
2020-03-23,Zimbabwe,3,1,0,2,3,0,0,3,3,15159624,0,1,0,-1,0
2020-03-24,Afghanistan,74,1,0,73,40,1,0,39,40,32225560,34,0,0,34,0
2020-03-24,Albania,123,5,0,118,104,4,0,100,89,2862427,19,1,0,18,15
2020-03-24,Algeria,264,19,0,245,230,17,0,213,201,43000000,34,2,0,32,29
2020-03-24,Andorra,164,1,0,163,133,1,0,132,113,77543,31,0,0,31,20
2020-03-24,Angola,3,0,0,3,3,0,0,3,2,31127674,0,0,0,0,1
2020-03-24,Antigua and Barbuda,3,0,0,3,3,0,0,3,1,96453,0,0,0,0,2
2020-03-24,Argentina,387,6,0,381,301,4,0,297,266,44938712,86,2,0,84,35
2020-03-24,Armenia,249,0,0,249,235,0,0,235,194,2957500,14,0,0,14,41
2020-03-24,Australia,2044,8,0,2036,1682,7,0,1675,1549,25654023,362,1,0,361,133
2020-03-24,Austria,5283,28,0,5255,4474,21,0,4453,3582,8902600,809,7,0,802,892
2020-03-24,Azerbaijan,87,1,0,86,72,1,0,71,65,10067108,15,0,0,15,7
2020-03-24,Bahamas,5,0,0,5,4,0,0,4,4,,1,0,0,1,0
2020-03-24,Bahrain,392,3,0,389,377,2,0,375,334,1543300,15,1,0,14,43
2020-03-24,Bangladesh,39,4,0,35,33,3,0,30,27,168310034,6,1,0,5,6
2020-03-24,Barbados,18,0,0,18,17,0,0,17,14,287025,1,0,0,1,3
2020-03-24,Belarus,81,0,0,81,81,0,0,81,76,9413446,0,0,0,0,5
2020-03-24,Belgium,4269,122,0,4147,3743,88,0,3655,3401,11524454,526,34,0,492,342
2020-03-24,Belize,1,0,0,1,1,0,0,1,,,0,0,0,0,
2020-03-24,Benin,6,0,0,6,5,0,0,5,2,11733059,1,0,0,1,3
2020-03-24,Bhutan,2,0,0,2,2,0,0,2,2,741672,0,0,0,0,0
2020-03-24,Bolivia,29,0,0,29,27,0,0,27,24,11469896,2,0,0,2,3
2020-03-24,Bosnia and Herzegovina,166,3,0,163,136,1,0,135,126,3301000,30,2,0,28,10
2020-03-24,Brazil,2247,46,0,2201,1924,34,0,1890,1546,211288170,323,12,0,311,378
2020-03-24,Brunei,104,0,0,104,91,0,0,91,88,442400,13,0,0,13,3
2020-03-24,Bulgaria,218,3,0,215,201,3,0,198,187,7000039,17,0,0,17,14
2020-03-24,Burkina Faso,114,4,0,110,99,4,0,95,75,20870060,15,0,0,15,24
2020-03-24,Cabo Verde,3,1,0,2,3,0,0,3,3,,0,1,0,-1,0
2020-03-24,Cambodia,91,0,0,91,87,0,0,87,84,15288489,4,0,0,4,3
2020-03-24,Cameroon,66,0,0,66,56,0,0,56,40,26545864,10,0,0,10,16
2020-03-24,Canada,2790,26,0,2764,2088,25,0,2063,1469,37966227,702,1,0,701,619
2020-03-24,Central African Republic,3,0,0,3,3,0,0,3,3,5496011,0,0,0,0,0
2020-03-24,Chad,3,0,0,3,1,0,0,1,1,15692969,2,0,0,2,0
2020-03-24,Chile,922,2,0,920,746,2,0,744,632,19107216,176,0,0,176,114
2020-03-24,China,81591,3281,0,78310,81498,3274,0,78224,81435,1401870440,93,7,0,86,63
2020-03-24,Colombia,378,3,0,375,277,3,0,274,231,49395678,101,0,0,101,46
2020-03-24,Congo (Brazzaville),4,0,0,4,4,0,0,4,3,5518092,0,0,0,0,1
2020-03-24,Congo (Kinshasa),45,2,0,43,36,1,0,35,30,89561404,9,1,0,8,6
2020-03-24,Costa Rica,177,2,0,175,158,2,0,156,134,5058007,19,0,0,19,24
2020-03-24,Cote d'Ivoire,73,0,0,73,25,0,0,25,14,25823071,48,0,0,48,11
2020-03-24,Croatia,382,1,0,381,315,1,0,314,254,4076246,67,0,0,67,61
2020-03-24,Cuba,48,1,0,47,40,1,0,39,35,11209628,8,0,0,8,5
2020-03-24,Cyprus,124,3,0,121,116,1,0,115,95,875900,8,2,0,6,21
2020-03-24,Czechia,1394,3,0,1391,1236,1,0,1235,1120,10693939,158,2,0,156,116
2020-03-24,Denmark,1718,32,0,1686,1572,24,0,1548,1514,5822763,146,8,0,138,58
2020-03-24,Diamond Princess,712,10,0,702,712,8,0,704,712,,0,2,0,-2,0
2020-03-24,Djibouti,3,0,0,3,3,0,0,3,1,1078373,0,0,0,0,2
2020-03-24,Dominica,2,0,0,2,2,0,0,2,1,,0,0,0,0,1
2020-03-24,Dominican Republic,312,6,0,306,245,3,0,242,202,10358320,67,3,0,64,43
2020-03-24,Ecuador,1082,27,0,1055,981,18,0,963,789,17449288,101,9,0,92,192
2020-03-24,Egypt,402,20,0,382,366,19,0,347,327,100153850,36,1,0,35,39
2020-03-24,El Salvador,5,0,0,5,3,0,0,3,3,6486201,2,0,0,2,0
2020-03-24,Equatorial Guinea,9,0,0,9,9,0,0,9,6,1358276,0,0,0,0,3
2020-03-24,Eritrea,1,0,0,1,1,0,0,1,1,3497117,0,0,0,0,0
2020-03-24,Estonia,369,0,0,369,352,0,0,352,326,1328360,17,0,0,17,26
2020-03-24,Eswatini,4,0,0,4,4,0,0,4,4,1093238,0,0,0,0,0
2020-03-24,Ethiopia,12,0,0,12,11,0,0,11,11,98665000,1,0,0,1,0
2020-03-24,Fiji,4,0,0,4,3,0,0,3,2,884887,1,0,0,1,1
2020-03-24,Finland,792,1,0,791,700,1,0,699,626,5527573,92,0,0,92,74
2020-03-24,France,22622,1102,0,21520,20123,862,0,19261,16243,67069000,2499,240,0,2259,3880
2020-03-24,Gabon,6,1,0,5,5,1,0,4,5,2172579,1,0,0,1,0
2020-03-24,Gambia,3,1,0,2,2,1,0,1,1,,1,0,0,1,1
2020-03-24,Georgia,70,0,0,70,61,0,0,61,54,3723464,9,0,0,9,7
2020-03-24,Germany,32986,157,0,32829,29056,123,0,28933,24873,83149300,3930,34,0,3896,4183
2020-03-24,Ghana,53,2,0,51,27,2,0,25,23,30280811,26,0,0,26,4
2020-03-24,Greece,743,20,0,723,695,17,0,678,624,10724599,48,3,0,45,71
2020-03-24,Grenada,1,0,0,1,1,0,0,1,1,,0,0,0,0,0
2020-03-24,Guatemala,21,1,0,20,20,1,0,19,19,16604026,1,0,0,1,1
2020-03-24,Guinea,4,0,0,4,4,0,0,4,2,12218357,0,0,0,0,2
2020-03-24,Guyana,5,1,0,4,20,1,0,19,19,782766,-15,0,0,-15,1
2020-03-24,Haiti,7,0,0,7,6,0,0,6,2,11577779,1,0,0,1,4
2020-03-24,Holy See,4,0,0,4,1,0,0,1,1,,3,0,0,3,0
2020-03-24,Honduras,30,0,0,30,30,0,0,30,26,9158345,0,0,0,0,4
2020-03-24,Hungary,187,9,0,178,167,7,0,160,131,9772756,20,2,0,18,36
2020-03-24,Iceland,648,2,0,646,588,1,0,587,568,364260,60,1,0,59,20
2020-03-24,India,536,10,0,526,499,10,0,489,396,1360094159,37,0,0,37,103
2020-03-24,Indonesia,686,55,0,631,579,49,0,530,514,266911900,107,6,0,101,65
2020-03-24,Iran,24811,1934,0,22877,23049,1812,0,21237,21638,83301053,1762,122,0,1640,1411
2020-03-24,Iraq,316,27,0,289,266,23,0,243,233,39127900,50,4,0,46,33
2020-03-24,Ireland,1329,7,0,1322,1125,6,0,1119,906,4921500,204,1,0,203,219
2020-03-24,Israel,1238,3,0,1235,1071,1,0,1070,883,9175050,167,2,0,165,188
2020-03-24,Italy,69176,6820,0,62356,63927,6077,0,57850,59138,60243406,5249,743,0,4506,4789
2020-03-24,Jamaica,21,1,0,20,19,1,0,18,19,2726667,2,0,0,2,0
2020-03-24,Japan,1193,43,0,1150,1128,42,0,1086,1101,126010000,65,1,0,64,27
2020-03-24,Jordan,154,0,0,154,127,0,0,127,112,10641432,27,0,0,27,15
2020-03-24,Kazakhstan,72,0,0,72,62,0,0,62,60,18667696,10,0,0,10,2
2020-03-24,Kenya,25,0,0,25,16,0,0,16,15,47564296,9,0,0,9,1
2020-03-24,"Korea, South",9037,120,0,8917,8961,111,0,8850,8961,51780579,76,9,0,67,0
2020-03-24,Kuwait,191,0,0,191,189,0,0,189,188,4420110,2,0,0,2,1
2020-03-24,Kyrgyzstan,42,0,0,42,16,0,0,16,14,6523500,26,0,0,26,2
2020-03-24,Laos,2,0,0,2,,,,,,,,,,,
2020-03-24,Latvia,197,0,0,197,180,0,0,180,139,1906800,17,0,0,17,41
2020-03-24,Lebanon,318,4,0,314,267,4,0,263,248,6825442,51,0,0,51,19
2020-03-24,Liberia,3,0,0,3,3,0,0,3,3,4475353,0,0,0,0,0
2020-03-24,Libya,1,0,0,1,,,,,,,,,,,
2020-03-24,Liechtenstein,51,0,0,51,51,0,0,51,37,38749,0,0,0,0,14
2020-03-24,Lithuania,209,2,0,207,179,1,0,178,143,2793471,30,1,0,29,36
2020-03-24,Luxembourg,1099,8,0,1091,875,8,0,867,798,613894,224,0,0,224,77
2020-03-24,Madagascar,17,0,0,17,12,0,0,12,3,25680342,5,0,0,5,9
2020-03-24,Malaysia,1624,16,0,1608,1518,14,0,1504,1306,32726760,106,2,0,104,212
2020-03-24,Maldives,13,0,0,13,13,0,0,13,13,374775,0,0,0,0,0
2020-03-24,Malta,110,0,0,110,107,0,0,107,90,493559,3,0,0,3,17
2020-03-24,Mauritania,2,0,0,2,2,0,0,2,2,4077347,0,0,0,0,0
2020-03-24,Mauritius,42,2,0,40,36,2,0,34,28,1265985,6,0,0,6,8
2020-03-24,Mexico,367,4,0,363,316,3,0,313,251,126577691,51,1,0,50,65
2020-03-24,Moldova,125,1,0,124,109,1,0,108,94,2681735,16,0,0,16,15
2020-03-24,Monaco,23,0,0,23,23,0,0,23,23,38300,0,0,0,0,0
2020-03-24,Mongolia,10,0,0,10,10,0,0,10,10,3308788,0,0,0,0,0
2020-03-24,Montenegro,47,1,0,46,27,1,0,26,21,622359,20,0,0,20,6
2020-03-24,Morocco,170,5,0,165,143,4,0,139,115,35846095,27,1,0,26,28
2020-03-24,Mozambique,3,0,0,3,1,0,0,1,1,,2,0,0,2,0
2020-03-24,Namibia,7,0,0,7,4,0,0,4,3,2458936,3,0,0,3,1
2020-03-24,Nepal,2,0,0,2,2,0,0,2,1,29609623,0,0,0,0,1
2020-03-24,Netherlands,5580,277,0,5303,4764,214,0,4550,4217,17447181,816,63,0,753,547
2020-03-24,New Zealand,155,0,0,155,102,0,0,102,102,4972216,53,0,0,53,0
2020-03-24,Nicaragua,2,0,0,2,2,0,0,2,2,6460411,0,0,0,0,0
2020-03-24,Niger,3,0,0,3,3,0,0,3,2,22314743,0,0,0,0,1
2020-03-24,Nigeria,44,1,0,43,40,1,0,39,30,206139587,4,0,0,4,10
2020-03-24,North Macedonia,148,2,0,146,136,2,0,134,115,2077132,12,0,0,12,21
2020-03-24,Norway,2863,12,0,2851,2621,10,0,2611,2385,5367580,242,2,0,240,236
2020-03-24,Oman,84,0,0,84,66,0,0,66,55,4664790,18,0,0,18,11
2020-03-24,Pakistan,972,7,0,965,875,6,0,869,776,219027520,97,1,0,96,99
2020-03-24,Panama,345,6,0,339,345,6,0,339,313,4218808,0,0,0,0,32
2020-03-24,Papua New Guinea,1,0,0,1,1,0,0,1,1,8935000,0,0,0,0,0
2020-03-24,Paraguay,27,2,0,25,22,1,0,21,22,7152703,5,1,0,4,0
2020-03-24,Peru,416,7,0,409,395,5,0,390,363,32131400,21,2,0,19,32
2020-03-24,Philippines,552,35,0,517,462,33,0,429,380,108438081,90,2,0,88,82
2020-03-24,Poland,901,10,0,891,749,8,0,741,634,38386000,152,2,0,150,115
2020-03-24,Portugal,2362,33,0,2329,2060,23,0,2037,1600,10276617,302,10,0,292,460
2020-03-24,Qatar,526,0,0,526,501,0,0,501,494,2747282,25,0,0,25,7
2020-03-24,Romania,794,11,0,783,576,7,0,569,433,19405156,218,4,0,214,143
2020-03-24,Russia,495,1,0,494,438,1,0,437,367,146745098,57,0,0,57,71
2020-03-24,Rwanda,40,0,0,40,36,0,0,36,19,12374397,4,0,0,4,17
2020-03-24,Saint Lucia,3,0,0,3,3,0,0,3,2,178696,0,0,0,0,1
2020-03-24,Saint Vincent and the Grenadines,1,0,0,1,1,0,0,1,1,110608,0,0,0,0,0
2020-03-24,San Marino,187,21,0,166,187,20,0,167,175,33574,0,1,0,-1,12
2020-03-24,Saudi Arabia,767,1,0,766,562,0,0,562,511,34218169,205,1,0,204,51
2020-03-24,Senegal,86,0,0,86,79,0,0,79,67,16209125,7,0,0,7,12
2020-03-24,Serbia,303,3,0,300,249,3,0,246,222,6963764,54,0,0,54,27
2020-03-24,Seychelles,7,0,0,7,7,0,0,7,7,97625,0,0,0,0,0
2020-03-24,Singapore,558,2,0,556,509,2,0,507,455,5703600,49,0,0,49,54
2020-03-24,Slovakia,204,0,0,204,186,0,0,186,185,5456362,18,0,0,18,1
2020-03-24,Slovenia,480,4,0,476,442,3,0,439,414,2094060,38,1,0,37,28
2020-03-24,Somalia,1,0,0,1,1,0,0,1,1,15893219,0,0,0,0,0
2020-03-24,South Africa,554,0,0,554,402,0,0,402,274,58775022,152,0,0,152,128
2020-03-24,Spain,39885,2808,0,37077,35136,2311,0,32825,28768,47100396,4749,497,0,4252,6368
2020-03-24,Sri Lanka,102,0,0,102,97,0,0,97,82,21803000,5,0,0,5,15
2020-03-24,Sudan,3,1,0,2,2,1,0,1,2,42364155,1,0,0,1,0
2020-03-24,Suriname,7,0,0,7,5,0,0,5,5,581372,2,0,0,2,0
2020-03-24,Sweden,2286,36,0,2250,2046,25,0,2021,1934,10333456,240,11,0,229,112
2020-03-24,Switzerland,9877,122,0,9755,8795,120,0,8675,7474,8586550,1082,2,0,1080,1321
2020-03-24,Syria,1,0,0,1,1,0,0,1,1,,0,0,0,0,0
2020-03-24,Taiwan*,215,2,0,213,195,2,0,193,169,23604265,20,0,0,20,26
2020-03-24,Tanzania,12,0,0,12,12,0,0,12,12,55890747,0,0,0,0,0
2020-03-24,Thailand,827,4,0,823,721,1,0,720,599,66484342,106,3,0,103,122
2020-03-24,Timor-Leste,1,0,0,1,1,0,0,1,1,,0,0,0,0,0
2020-03-24,Togo,20,0,0,20,18,0,0,18,16,7538000,2,0,0,2,2
2020-03-24,Trinidad and Tobago,57,0,0,57,51,0,0,51,50,1363985,6,0,0,6,1
2020-03-24,Tunisia,114,4,0,110,89,3,0,86,75,11722038,25,1,0,24,14
2020-03-24,Turkey,1872,44,0,1828,1529,37,0,1492,1236,83154997,343,7,0,336,293
2020-03-24,US,53740,706,0,53034,43847,557,0,43290,33276,329493716,9893,149,0,9744,10571
2020-03-24,Uganda,9,0,0,9,9,0,0,9,1,40299300,0,0,0,0,8
2020-03-24,Ukraine,97,3,0,94,73,3,0,70,73,41902416,24,0,0,24,0
2020-03-24,United Arab Emirates,248,2,0,246,198,2,0,196,153,9890400,50,0,0,50,45
2020-03-24,United Kingdom,8164,423,0,7741,6726,336,0,6390,5745,66435600,1438,87,0,1351,981
2020-03-24,Uruguay,162,0,0,162,162,0,0,162,158,3518552,0,0,0,0,4
2020-03-24,Uzbekistan,50,0,0,50,46,0,0,46,43,34083289,4,0,0,4,3
2020-03-24,Venezuela,84,0,0,84,77,0,0,77,70,32219521,7,0,0,7,7
2020-03-24,Vietnam,134,0,0,134,123,0,0,123,113,96208984,11,0,0,11,10
2020-03-24,West Bank and Gaza,59,0,0,59,59,0,0,59,52,,0,0,0,0,7
2020-03-24,Zambia,3,0,0,3,3,0,0,3,3,17381168,0,0,0,0,0
2020-03-24,Zimbabwe,3,1,0,2,3,1,0,2,3,15159624,0,0,0,0,0
2020-03-25,Afghanistan,84,2,0,82,74,1,0,73,40,32225560,10,1,0,9,34
2020-03-25,Albania,146,5,0,141,123,5,0,118,104,2862427,23,0,0,23,19
2020-03-25,Algeria,302,21,0,281,264,19,0,245,230,43000000,38,2,0,36,34
2020-03-25,Andorra,188,1,0,187,164,1,0,163,133,77543,24,0,0,24,31
2020-03-25,Angola,3,0,0,3,3,0,0,3,3,31127674,0,0,0,0,0
2020-03-25,Antigua and Barbuda,3,0,0,3,3,0,0,3,3,96453,0,0,0,0,0
2020-03-25,Argentina,387,8,0,379,387,6,0,381,301,44938712,0,2,0,-2,86
2020-03-25,Armenia,265,0,0,265,249,0,0,249,235,2957500,16,0,0,16,14
2020-03-25,Australia,2364,8,0,2356,2044,8,0,2036,1682,25654023,320,0,0,320,362
2020-03-25,Austria,5588,30,0,5558,5283,28,0,5255,4474,8902600,305,2,0,303,809
2020-03-25,Azerbaijan,93,2,0,91,87,1,0,86,72,10067108,6,1,0,5,15
2020-03-25,Bahamas,5,0,0,5,5,0,0,5,4,,0,0,0,0,1
2020-03-25,Bahrain,419,4,0,415,392,3,0,389,377,1543300,27,1,0,26,15
2020-03-25,Bangladesh,39,5,0,34,39,4,0,35,33,168310034,0,1,0,-1,6
2020-03-25,Barbados,18,0,0,18,18,0,0,18,17,287025,0,0,0,0,1
2020-03-25,Belarus,86,0,0,86,81,0,0,81,81,9413446,5,0,0,5,0
2020-03-25,Belgium,4937,178,0,4759,4269,122,0,4147,3743,11524454,668,56,0,612,526
2020-03-25,Belize,2,0,0,2,1,0,0,1,1,,1,0,0,1,0
2020-03-25,Benin,6,0,0,6,6,0,0,6,5,11733059,0,0,0,0,1
2020-03-25,Bhutan,2,0,0,2,2,0,0,2,2,741672,0,0,0,0,0
2020-03-25,Bolivia,32,0,0,32,29,0,0,29,27,11469896,3,0,0,3,2
2020-03-25,Bosnia and Herzegovina,176,3,0,173,166,3,0,163,136,3301000,10,0,0,10,30
2020-03-25,Brazil,2554,59,0,2495,2247,46,0,2201,1924,211288170,307,13,0,294,323
2020-03-25,Brunei,109,0,0,109,104,0,0,104,91,442400,5,0,0,5,13
2020-03-25,Bulgaria,242,3,0,239,218,3,0,215,201,7000039,24,0,0,24,17
2020-03-25,Burkina Faso,146,4,0,142,114,4,0,110,99,20870060,32,0,0,32,15
2020-03-25,Cabo Verde,4,1,0,3,3,1,0,2,3,,1,0,0,1,0
2020-03-25,Cambodia,96,0,0,96,91,0,0,91,87,15288489,5,0,0,5,4
2020-03-25,Cameroon,75,1,0,74,66,0,0,66,56,26545864,9,1,0,8,10
2020-03-25,Canada,3251,30,0,3221,2790,26,0,2764,2088,37966227,461,4,0,457,702
2020-03-25,Central African Republic,3,0,0,3,3,0,0,3,3,5496011,0,0,0,0,0
2020-03-25,Chad,3,0,0,3,3,0,0,3,1,15692969,0,0,0,0,2
2020-03-25,Chile,1142,3,0,1139,922,2,0,920,746,19107216,220,1,0,219,176
2020-03-25,China,81661,3285,0,78376,81591,3281,0,78310,81498,1401870440,70,4,0,66,93
2020-03-25,Colombia,470,4,0,466,378,3,0,375,277,49395678,92,1,0,91,101
2020-03-25,Congo (Brazzaville),4,0,0,4,4,0,0,4,4,5518092,0,0,0,0,0
2020-03-25,Congo (Kinshasa),48,2,0,46,45,2,0,43,36,89561404,3,0,0,3,9
2020-03-25,Costa Rica,201,2,0,199,177,2,0,175,158,5058007,24,0,0,24,19
2020-03-25,Cote d'Ivoire,80,0,0,80,73,0,0,73,25,25823071,7,0,0,7,48
2020-03-25,Croatia,442,1,0,441,382,1,0,381,315,4076246,60,0,0,60,67
2020-03-25,Cuba,57,1,0,56,48,1,0,47,40,11209628,9,0,0,9,8
2020-03-25,Cyprus,132,3,0,129,124,3,0,121,116,875900,8,0,0,8,8
2020-03-25,Czechia,1654,6,0,1648,1394,3,0,1391,1236,10693939,260,3,0,257,158
2020-03-25,Denmark,1862,34,0,1828,1718,32,0,1686,1572,5822763,144,2,0,142,146
2020-03-25,Diamond Princess,712,10,0,702,712,10,0,702,712,,0,0,0,0,0
2020-03-25,Djibouti,11,0,0,11,3,0,0,3,3,1078373,8,0,0,8,0
2020-03-25,Dominica,7,0,0,7,2,0,0,2,2,,5,0,0,5,0
2020-03-25,Dominican Republic,392,10,0,382,312,6,0,306,245,10358320,80,4,0,76,67
2020-03-25,Ecuador,1173,28,0,1145,1082,27,0,1055,981,17449288,91,1,0,90,101
2020-03-25,Egypt,456,21,0,435,402,20,0,382,366,100153850,54,1,0,53,36
2020-03-25,El Salvador,9,0,0,9,5,0,0,5,3,6486201,4,0,0,4,2
2020-03-25,Equatorial Guinea,9,0,0,9,9,0,0,9,9,1358276,0,0,0,0,0
2020-03-25,Eritrea,4,0,0,4,1,0,0,1,1,3497117,3,0,0,3,0
2020-03-25,Estonia,404,1,0,403,369,0,0,369,352,1328360,35,1,0,34,17
2020-03-25,Eswatini,4,0,0,4,4,0,0,4,4,1093238,0,0,0,0,0
2020-03-25,Ethiopia,12,0,0,12,12,0,0,12,11,98665000,0,0,0,0,1
2020-03-25,Fiji,5,0,0,5,4,0,0,4,3,884887,1,0,0,1,1
2020-03-25,Finland,880,3,0,877,792,1,0,791,700,5527573,88,2,0,86,92
2020-03-25,France,25600,1333,0,24267,22622,1102,0,21520,20123,67069000,2978,231,0,2747,2499
2020-03-25,Gabon,6,1,0,5,6,1,0,5,5,2172579,0,0,0,0,1
2020-03-25,Gambia,3,1,0,2,3,1,0,2,2,,0,0,0,0,1
2020-03-25,Georgia,75,0,0,75,70,0,0,70,61,3723464,5,0,0,5,9
2020-03-25,Germany,37323,206,0,37117,32986,157,0,32829,29056,83149300,4337,49,0,4288,3930
2020-03-25,Ghana,93,4,0,89,53,2,0,51,27,30280811,40,2,0,38,26
2020-03-25,Greece,821,22,0,799,743,20,0,723,695,10724599,78,2,0,76,48
2020-03-25,Grenada,1,0,0,1,1,0,0,1,1,,0,0,0,0,0
2020-03-25,Guatemala,24,1,0,23,21,1,0,20,20,16604026,3,0,0,3,1
2020-03-25,Guinea,4,0,0,4,4,0,0,4,4,12218357,0,0,0,0,0
2020-03-25,Guinea-Bissau,2,0,0,2,,,,,,,,,,,
2020-03-25,Guyana,5,1,0,4,5,1,0,4,20,782766,0,0,0,0,-15
2020-03-25,Haiti,8,0,0,8,7,0,0,7,6,11577779,1,0,0,1,1
2020-03-25,Holy See,4,0,0,4,4,0,0,4,1,,0,0,0,0,3
2020-03-25,Honduras,36,0,0,36,30,0,0,30,30,9158345,6,0,0,6,0
2020-03-25,Hungary,226,10,0,216,187,9,0,178,167,9772756,39,1,0,38,20
2020-03-25,Iceland,737,2,0,735,648,2,0,646,588,364260,89,0,0,89,60
2020-03-25,India,657,12,0,645,536,10,0,526,499,1360094159,121,2,0,119,37
2020-03-25,Indonesia,790,58,0,732,686,55,0,631,579,266911900,104,3,0,101,107
2020-03-25,Iran,27017,2077,0,24940,24811,1934,0,22877,23049,83301053,2206,143,0,2063,1762
2020-03-25,Iraq,346,29,0,317,316,27,0,289,266,39127900,30,2,0,28,50
2020-03-25,Ireland,1564,9,0,1555,1329,7,0,1322,1125,4921500,235,2,0,233,204
2020-03-25,Israel,2369,5,0,2364,1238,3,0,1235,1071,9175050,1131,2,0,1129,167
2020-03-25,Italy,74386,7503,0,66883,69176,6820,0,62356,63927,60243406,5210,683,0,4527,5249
2020-03-25,Jamaica,26,1,0,25,21,1,0,20,19,2726667,5,0,0,5,2
2020-03-25,Japan,1307,45,0,1262,1193,43,0,1150,1128,126010000,114,2,0,112,65
2020-03-25,Jordan,172,0,0,172,154,0,0,154,127,10641432,18,0,0,18,27
2020-03-25,Kazakhstan,81,0,0,81,72,0,0,72,62,18667696,9,0,0,9,10
2020-03-25,Kenya,28,0,0,28,25,0,0,25,16,47564296,3,0,0,3,9
2020-03-25,"Korea, South",9137,126,0,9011,9037,120,0,8917,8961,51780579,100,6,0,94,76
2020-03-25,Kuwait,195,0,0,195,191,0,0,191,189,4420110,4,0,0,4,2
2020-03-25,Kyrgyzstan,44,0,0,44,42,0,0,42,16,6523500,2,0,0,2,26
2020-03-25,Laos,3,0,0,3,2,0,0,2,,,1,0,0,1,
2020-03-25,Latvia,221,0,0,221,197,0,0,197,180,1906800,24,0,0,24,17
2020-03-25,Lebanon,333,6,0,327,318,4,0,314,267,6825442,15,2,0,13,51
2020-03-25,Liberia,3,0,0,3,3,0,0,3,3,4475353,0,0,0,0,0
2020-03-25,Libya,1,0,0,1,1,0,0,1,,,0,0,0,0,
2020-03-25,Liechtenstein,51,0,0,51,51,0,0,51,51,38749,0,0,0,0,0
